ts_unix,elapsed_s,head_series,head_chunks,head_min_ms,head_max_ms,head_span_s,appended_total,ingest_rate,cpu_seconds,cpu_pct16,rss_gib,scrape_max_s,min_up,compactions_total,compactions_failed,compaction_dur_sum,compaction_dur_count,head_truncations_total,head_gc_dur_sum,wal_fsync_dur_sum,wal_truncations_total,blocks_loaded,tsdb_disk_mib,mount_avail_gib
1780862347,6027,6.40016e+06,4.94212421e+08,1.780856290466e+12,1.780862347065e+12,6057,5.907827692e+10,7000175,82992.37,99.8,40.00,0.853752642,1,0,0,0,0,0,0,153.09994478700014,0,0,341479, 710
1780862358,6038,6.40016e+06,4.94612429e+08,1.780856290466e+12,1.78086235772e+12,6067,5.917267928e+10,8582033,83149.94,89.5,40.15,0.509492973,1,0,0,0,0,0,0,153.47612458000015,0,0,342416, 709
1780862368,6048,6.40016e+06,4.9461243e+08,1.780856290466e+12,1.780862368032e+12,6078,5.9276081865e+10,10340258,83294.27,90.2,40.18,0.29816552,1,0,0,0,0,0,0,153.75954143500016,0,0,343205, 708
1780862378,6058,6.40016e+06,4.9461243e+08,1.780856290466e+12,1.780862378153e+12,6088,5.93774844e+10,10140254,83430.83,85.3,40.19,0.319765517,1,0,0,0,0,0,0,153.96292830900018,0,0,343673, 708
1780862388,6068,6.40016e+06,4.94612432e+08,1.780856290466e+12,1.780862388245e+12,6098,5.9478886935e+10,10140254,83567.85,85.6,40.19,0.280850216,1,0,0,0,0,0,0,154.24133196800017,0,0,344141, 707
1780862398,6078,6.40016e+06,4.94612432e+08,1.780856290466e+12,1.780862398417e+12,6108,5.9580089465e+10,10120253,83705.41,86.0,40.19,0.300290874,1,0,0,0,0,0,0,154.53337329600018,0,0,344610, 707
1780862408,6088,6.40016e+06,5.01012592e+08,1.780856290466e+12,1.780862408539e+12,6118,5.9681692005e+10,10160254,83847.44,88.8,40.19,0.295147524,1,0,0,0,0,0,0,154.76649079900017,0,0,345076, 707
1780862418,6098,6.40016e+06,5.01012592e+08,1.780856290466e+12,1.780862418641e+12,6128,5.9782494525e+10,10080252,83985.59,86.3,40.19,0.304430612,1,0,0,0,0,0,0,155.03821399400016,0,0,345547, 706
1780862429,6109,6.40016e+06,5.01012592e+08,1.780856290466e+12,1.780862428794e+12,6138,5.988389706e+10,9218412,84132.05,83.2,40.19,0.329452206,1,0,0,0,0,0,0,155.30586407300018,0,0,347149, 705
1780862439,6119,6.40016e+06,5.01012592e+08,1.780856290466e+12,1.780862438896e+12,6148,5.9984899585e+10,10100252,84270.47,86.5,40.23,0.318464654,1,0,0,0,0,0,0,155.51835092400017,0,0,347617, 704
1780862449,6129,6.40016e+06,5.01012592e+08,1.780856290466e+12,1.780862449019e+12,6159,6.008670213e+10,10180254,84409.15,86.7,40.23,0.288908057,1,0,0,0,0,0,0,155.82016533700016,0,0,348085, 704
1780862459,6139,6.40016e+06,5.01012592e+08,1.780856290466e+12,1.780862459144e+12,6169,6.0187704655e+10,10100252,84547.84,86.7,40.23,0.30143494,1,0,0,0,0,0,0,156.09557268200015,0,0,348553, 703
1780862469,6149,6.40016e+06,5.01012592e+08,1.780856290466e+12,1.780862469243e+12,6179,6.0288907185e+10,10120253,84686.53,86.7,40.23,0.305486667,1,0,0,0,0,0,0,156.30768787100016,0,0,349022, 703
1780862479,6159,6.40016e+06,5.06212722e+08,1.780856290466e+12,1.78086247902e+12,6189,6.0363309045e+10,7440186,84841.23,96.7,40.25,0.77110438,1,0,0,0,0,0,0,156.54557765000015,0,0,349364, 702
1780862489,6169,6.40016e+06,5.06212722e+08,1.780856290466e+12,1.780862489112e+12,6199,6.043391081e+10,7060176,85000.23,99.4,40.29,0.854516815,1,0,0,0,0,0,0,156.81999447000015,0,0,349732, 702
1780862500,6180,6.40016e+06,5.07412752e+08,1.780856290466e+12,1.780862499748e+12,6209,6.053151325e+10,8872949,85156.62,88.9,40.39,0.361853137,1,0,0,0,0,0,0,157.12299298500017,0,0,350752, 701
1780862510,6190,6.40016e+06,5.07412752e+08,1.780856290466e+12,1.780862509936e+12,6219,6.06335158e+10,10200255,85296.44,87.4,40.42,0.401816007,1,0,0,0,0,0,0,157.41538374300018,0,0,351473, 700
1780862520,6200,6.40016e+06,5.07412752e+08,1.780856290466e+12,1.780862520088e+12,6230,6.073551835e+10,10200255,85433.22,85.5,40.43,0.294057974,1,0,0,0,0,0,0,157.6219787570002,0,0,351943, 700
1780862530,6210,6.40016e+06,5.07412752e+08,1.780856290466e+12,1.780862530257e+12,6240,6.0836920885e+10,10140254,85569.35,85.1,40.43,0.290055498,1,0,0,0,0,0,0,157.89480256700017,0,0,352411, 699
1780862540,6220,6.40016e+06,5.07412752e+08,1.780856290466e+12,1.780862540386e+12,6250,6.093832342e+10,10140254,85705.9,85.3,40.43,0.281377327,1,0,0,0,0,0,0,158.17741430000018,0,0,352878, 699
1780862550,6230,6.40016e+06,5.07412755e+08,1.780856290466e+12,1.780862550484e+12,6260,6.1039325945e+10,10100252,85841.82,85.0,40.43,0.297519386,1,0,0,0,0,0,0,158.38342898600015,0,0,353349, 699
1780862560,6240,6.40016e+06,5.09612814e+08,1.780856290466e+12,1.780862560634e+12,6270,6.1140528475e+10,10120253,85978.93,85.7,40.43,0.304147168,1,0,0,0,0,0,0,158.64999098800018,0,0,353817, 698
1780862571,6251,6.40016e+06,5.13812912e+08,1.780856290466e+12,1.780862570736e+12,6280,6.1241531e+10,9182048,86127.38,84.3,40.43,0.301624984,1,0,0,0,0,0,0,158.9257862730002,0,0,355284, 697
1780862581,6261,6.40016e+06,5.13812912e+08,1.780856290466e+12,1.780862580885e+12,6290,6.134353355e+10,10200255,86267.35,87.5,40.46,0.281242627,1,0,0,0,0,0,0,159.1365729920002,0,0,355751, 696
1780862591,6271,6.40016e+06,5.13812912e+08,1.780856290466e+12,1.78086259102e+12,6301,6.1444536075e+10,10100252,86407.03,87.3,40.46,0.30098899,1,0,0,0,0,0,0,159.40981900700018,0,0,356221, 696
1780862601,6281,6.40016e+06,5.13812912e+08,1.780856290466e+12,1.780862601083e+12,6311,6.1545738605e+10,10120253,86547.04,87.5,40.46,0.317607981,1,0,0,0,0,0,0,159.7005720350002,0,0,356688, 695
1780862611,6291,6.40016e+06,5.13812912e+08,1.780856290466e+12,1.780862611265e+12,6321,6.1646541125e+10,10080252,86687.35,87.7,40.46,0.321883026,1,0,0,0,0,0,0,159.9069127730002,0,0,357157, 695
1780862621,6301,6.40016e+06,5.13812912e+08,1.780856290466e+12,1.780862620879e+12,6330,6.1718942935e+10,7240181,86845.47,98.8,40.47,0.915489668,1,0,0,0,0,0,0,160.1667345560002,0,0,357489, 694
1780862631,6311,6.40016e+06,5.13812916e+08,1.780856290466e+12,1.780862631003e+12,6341,6.1787344645e+10,6840171,87005.49,100.0,40.47,0.975151766,1,0,0,0,0,0,0,160.4575927710002,0,0,357913, 694
1780862642,6322,6.40016e+06,5.20013067e+08,1.780856290466e+12,1.780862641875e+12,6351,6.188914719e+10,9254777,87160.87,88.3,40.48,0.290021818,1,0,0,0,0,0,0,160.6952566880002,0,0,358405, 694
1780862652,6332,6.40016e+06,5.20213072e+08,1.780856290466e+12,1.780862652016e+12,6362,6.1990549725e+10,10140254,87296.7,84.9,40.48,0.283498449,1,0,0,0,0,0,0,160.9795858200002,0,0,358875, 693
1780862662,6342,6.40016e+06,5.20213072e+08,1.780856290466e+12,1.780862662165e+12,6372,6.2092552275e+10,10200255,87433.53,85.5,40.48,0.346240683,1,0,0,0,0,0,0,161.26559507500022,0,0,359341, 693
1780862672,6352,6.40016e+06,5.20213072e+08,1.780856290466e+12,1.7808626723e+12,6382,6.21935548e+10,10100252,87570.39,85.5,40.48,0.277884074,1,0,0,0,0,0,0,161.48980376400021,0,0,359812, 692
1780862682,6362,6.40016e+06,5.20213072e+08,1.780856290466e+12,1.780862682363e+12,6392,6.2294957335e+10,10140254,87706.56,85.1,40.48,0.293231599,1,0,0,0,0,0,0,161.77441356600022,0,0,360279, 692
1780862692,6372,6.40016e+06,5.20213072e+08,1.780856290466e+12,1.780862692512e+12,6402,6.239555985e+10,10060252,87842.52,85.0,40.48,0.290345679,1,0,0,0,0,0,0,162.04743676600023,0,0,360748, 691
1780862702,6382,6.40016e+06,5.20213075e+08,1.780856290466e+12,1.780862702667e+12,6412,6.2496962385e+10,10140254,87985.97,89.7,40.48,0.274050088,1,0,0,0,0,0,0,162.26146104300022,0,0,362278, 690
1780862713,6393,6.40016e+06,5.25413203e+08,1.780856290466e+12,1.780862712792e+12,6422,6.259836492e+10,9218412,88124.07,78.5,40.52,0.286733975,1,0,0,0,0,0,0,162.54896543100023,0,0,362746, 689
1780862723,6403,6.40016e+06,5.26613232e+08,1.780856290466e+12,1.780862722921e+12,6432,6.2699767455e+10,10140254,88262.68,86.6,40.52,0.311740157,1,0,0,0,0,0,0,162.83551671900022,0,0,363215, 689
1780862733,6413,6.40016e+06,5.26613232e+08,1.780856290466e+12,1.780862733027e+12,6443,6.2800969985e+10,10120253,88400.68,86.2,40.52,0.310316367,1,0,0,0,0,0,0,163.04706523800024,0,0,363683, 688
1780862743,6423,6.40016e+06,5.26613232e+08,1.780856290466e+12,1.780862743163e+12,6453,6.2902172515e+10,10120253,88538.37,86.1,40.52,0.296873591,1,0,0,0,0,0,0,163.32165868100026,0,0,364151, 688
1780862753,6433,6.40016e+06,5.26613232e+08,1.780856290466e+12,1.780862753274e+12,6463,6.300317504e+10,10100252,88676.38,86.3,40.52,0.304869701,1,0,0,0,0,0,0,163.60347731800024,0,0,364619, 688
1780862763,6443,6.40016e+06,5.26613232e+08,1.780856290466e+12,1.780862762978e+12,6473,6.307197676e+10,6880172,88833.98,98.5,40.52,0.839569952,1,0,0,0,0,0,0,163.79023649700025,0,0,365083, 687
1780862773,6453,6.40016e+06,5.26613233e+08,1.780856290466e+12,1.780862773176e+12,6483,6.3139378445e+10,6740168,88993.71,99.8,40.53,0.864466793,1,0,0,0,0,0,0,164.05462683000025,0,0,365777, 686
1780862784,6464,6.40016e+06,5.27358966e+08,1.780856290466e+12,1.780862783832e+12,6493,6.324038097e+10,9182048,89149.76,88.7,40.55,0.303364733,1,0,0,0,0,0,0,164.32899550800022,0,0,366560, 686
1780862794,6474,6.40016e+06,5.33013392e+08,1.780856290466e+12,1.78086279401e+12,6504,6.334238352e+10,10200255,89290.55,88.0,40.56,0.280550651,1,0,0,0,0,0,0,164.60757580700022,0,0,367028, 685
1780862804,6484,6.40016e+06,5.33013392e+08,1.780856290466e+12,1.780862804102e+12,6514,6.3443386045e+10,10100252,89430.69,87.6,40.56,0.289218379,1,0,0,0,0,0,0,164.8876775150002,0,0,367498, 685
1780862814,6494,6.40016e+06,5.33013392e+08,1.780856290466e+12,1.780862814203e+12,6524,6.354438857e+10,10100252,89570.47,87.4,40.56,0.318059071,1,0,0,0,0,0,0,165.11398126000023,0,0,367965, 684
1780862824,6504,6.40016e+06,5.33013392e+08,1.780856290466e+12,1.780862824352e+12,6534,6.36455911e+10,10120253,89710.59,87.6,40.56,0.30164989,1,0,0,0,0,0,0,165.40632650100022,0,0,368435, 684
1780862834,6514,6.40016e+06,5.33013392e+08,1.780856290466e+12,1.780862834507e+12,6544,6.3746993635e+10,10140254,89851.15,87.8,40.56,0.327262899,1,0,0,0,0,0,0,165.68483974200026,0,0,368901, 683
1780862844,6524,6.40016e+06,5.33013393e+08,1.780856290466e+12,1.780862844579e+12,6554,6.3848196165e+10,10120253,89996.67,91.0,40.56,0.330544536,1,0,0,0,0,0,0,165.90549459100023,0,0,369997, 682
1780862855,6535,6.40016e+06,5.33013395e+08,1.780856290466e+12,1.780862854779e+12,6564,6.3950198715e+10,9272959,90141.08,82.1,40.59,0.318744594,1,0,0,0,0,0,0,166.17540637600024,0,0,370906, 681
1780862865,6545,6.40016e+06,5.38213523e+08,1.780856290466e+12,1.780862864874e+12,6574,6.405120124e+10,10100252,90287.58,91.6,41.07,0.326174779,1,0,0,0,0,0,0,166.46569243600027,0,0,371375, 681
1780862875,6555,6.40016e+06,5.39413552e+08,1.780856290466e+12,1.780862875014e+12,6585,6.4152603775e+10,10140254,90427.3,87.3,41.39,0.297684264,1,0,0,0,0,0,0,166.67608241100027,0,0,371843, 680
1780862885,6565,6.40016e+06,5.39413552e+08,1.780856290466e+12,1.780862885135e+12,6595,6.425320629e+10,10060252,90563.44,85.1,41.40,0.298702384,1,0,0,0,0,0,0,166.95326621300026,0,0,372312, 680
1780862895,6575,6.40016e+06,5.39413552e+08,1.780856290466e+12,1.780862895273e+12,6605,6.435480883e+10,10160254,90699.92,85.3,41.46,0.276593226,1,0,0,0,0,0,0,167.24349238200026,0,0,372779, 680
1780862905,6585,6.40016e+06,5.39413552e+08,1.780856290466e+12,1.780862905004e+12,6615,6.4425410595e+10,7060176,90859.36,99.7,41.64,0.872131077,1,0,0,0,0,0,0,167.41167086900026,0,0,373108, 679
1780862915,6595,6.40016e+06,5.39413552e+08,1.780856290466e+12,1.780862915163e+12,6625,6.4494212315e+10,6880172,91019.98,100.4,41.87,0.959326337,1,0,0,0,0,0,0,167.67264064900024,0,0,373685, 679
1780862926,6606,6.40016e+06,5.39413555e+08,1.780856290466e+12,1.780862925851e+12,6635,6.4595414845e+10,9200230,91177.38,89.4,41.97,0.38553478,1,0,0,0,0,0,0,167.94622924900025,0,0,374741, 678
1780862936,6616,6.40016e+06,5.42413634e+08,1.780856290466e+12,1.780862936015e+12,6646,6.469681738e+10,10140254,91318.63,88.3,42.00,0.311126121,1,0,0,0,0,0,0,168.23468730100024,0,0,375313, 677
1780862946,6626,6.40016e+06,5.45813712e+08,1.780856290466e+12,1.780862946084e+12,6656,6.4798219915e+10,10140254,91458.1,87.2,42.00,0.314077287,1,0,0,0,0,0,0,168.52834080400024,0,0,375781, 677
1780862956,6636,6.40016e+06,5.45813712e+08,1.780856290466e+12,1.78086295627e+12,6666,6.489962245e+10,10140254,91596.48,86.5,42.00,0.290318952,1,0,0,0,0,0,0,168.72880383600022,0,0,376249, 676
1780862966,6646,6.40016e+06,5.45813712e+08,1.780856290466e+12,1.780862966394e+12,6676,6.5000624975e+10,10100252,91734.95,86.5,42.00,0.306716501,1,0,0,0,0,0,0,169.01976101600022,0,0,376717, 676
1780862976,6656,6.40016e+06,5.45813712e+08,1.780856290466e+12,1.780862976546e+12,6686,6.510202751e+10,10140254,91873.46,86.6,42.00,0.303843807,1,0,0,0,0,0,0,169.3022011960002,0,0,377184, 675
1780862986,6666,6.40016e+06,5.45813712e+08,1.780856290466e+12,1.780862986645e+12,6696,6.520363005e+10,10160254,92012.19,86.7,42.00,0.301168181,1,0,0,0,0,0,0,169.5281008400002,0,0,377653, 675
1780862997,6677,6.40016e+06,5.45813715e+08,1.780856290466e+12,1.78086299678e+12,6706,6.5304632575e+10,9182048,92158.82,83.3,42.00,0.313222713,1,0,0,0,0,0,0,169.80447990800025,0,0,379263, 673
1780863007,6687,6.40016e+06,5.45813716e+08,1.780856290466e+12,1.780863006908e+12,6716,6.5406235115e+10,10160254,92297.98,87.0,42.05,0.275053181,1,0,0,0,0,0,0,170.06653250400024,0,0,379731, 673
1780863017,6697,6.40016e+06,5.52154359e+08,1.780856290466e+12,1.780863017025e+12,6727,6.5506637625e+10,10040251,92444.1,91.3,42.46,0.355586711,1,0,0,0,0,0,0,170.28386322800023,0,0,380200, 672
1780863027,6707,6.40016e+06,5.52213872e+08,1.780856290466e+12,1.780863027194e+12,6737,6.5608640175e+10,10200255,92582.97,86.8,42.48,0.315614316,1,0,0,0,0,0,0,170.58432952700025,0,0,380668, 672
1780863037,6717,6.40016e+06,5.52213872e+08,1.780856290466e+12,1.780863037353e+12,6747,6.5710242715e+10,10160254,92721.31,86.5,42.49,0.297878219,1,0,0,0,0,0,0,170.85292131800026,0,0,381136, 671
1780863047,6727,6.40016e+06,5.52213872e+08,1.780856290466e+12,1.780863047149e+12,6757,6.5781044485e+10,7080177,92879.27,98.7,42.60,0.794984436,1,0,0,0,0,0,0,171.02946909700023,0,0,381463, 671
1780863058,6738,6.40016e+06,5.52213872e+08,1.780856290466e+12,1.780863057377e+12,6767,6.5850646225e+10,6327431,93040.74,91.7,42.90,0.873242559,1,0,0,0,0,0,0,171.35726397800022,0,0,381915, 671
1780863068,6748,6.40016e+06,5.52213874e+08,1.780856290466e+12,1.780863067937e+12,6777,6.594804866e+10,9740244,93198.54,98.6,43.20,0.474919763,1,0,0,0,0,0,0,171.5913577430002,0,0,382924, 670
1780863078,6758,6.40016e+06,5.52213875e+08,1.780856290466e+12,1.780863078306e+12,6788,6.605165125e+10,10360259,93344.66,91.3,43.23,0.291085041,1,0,0,0,0,0,0,171.8887467060002,0,0,383611, 669
1780863088,6768,6.40016e+06,5.57414003e+08,1.780856290466e+12,1.780863088405e+12,6798,6.615325379e+10,10160254,93485.09,87.8,43.23,0.315214792,1,0,0,0,0,0,0,172.1555189610002,0,0,384079, 668
1780863098,6778,6.40016e+06,5.58614032e+08,1.780856290466e+12,1.780863098575e+12,6808,6.625445632e+10,10120253,93625.76,87.9,43.23,0.321479846,1,0,0,0,0,0,0,172.3597823080002,0,0,384550, 668
1780863108,6788,6.40016e+06,5.58614032e+08,1.780856290466e+12,1.780863108631e+12,6818,6.635565885e+10,10120253,93766.36,87.9,43.23,0.309583813,1,0,0,0,0,0,0,172.65163757600018,0,0,385017, 668
1780863119,6799,6.40016e+06,5.58614032e+08,1.780856290466e+12,1.780863118785e+12,6828,6.6456661375e+10,9182048,93906.53,79.6,43.23,0.295141865,1,0,0,0,0,0,0,172.9499978850002,0,0,385484, 667
1780863129,6809,6.40016e+06,5.58614032e+08,1.780856290466e+12,1.78086312892e+12,6838,6.655806391e+10,10140254,94046.97,87.8,43.23,0.30387814,1,0,0,0,0,0,0,173.14930574300018,0,0,385951, 667
1780863139,6819,6.40016e+06,5.58614032e+08,1.780856290466e+12,1.780863139106e+12,6849,6.6659466445e+10,10140254,94197.08,93.8,43.23,0.334526015,1,0,0,0,0,0,0,173.4123989290002,0,0,387612, 665
1780863149,6829,6.40016e+06,5.58614035e+08,1.780856290466e+12,1.78086314921e+12,6859,6.676126899e+10,10180254,94338.8,88.6,43.27,0.299406949,1,0,0,0,0,0,0,173.68158779700022,0,0,388083, 665
1780863159,6839,6.40016e+06,5.58614039e+08,1.780856290466e+12,1.780863159375e+12,6869,6.686247152e+10,10120253,94480.05,88.3,43.27,0.292115764,1,0,0,0,0,0,0,173.90395016900024,0,0,388553, 664
1780863169,6849,6.40016e+06,5.65014192e+08,1.780856290466e+12,1.780863169499e+12,6879,6.696407406e+10,10160254,94621.22,88.2,43.28,0.271823558,1,0,0,0,0,0,0,174.18438895600022,0,0,389019, 664
1780863179,6859,6.40016e+06,5.65014192e+08,1.780856290466e+12,1.780863179604e+12,6889,6.7065076585e+10,10100252,94757.26,85.0,43.28,0.279375479,1,0,0,0,0,0,0,174.46147150700023,0,0,389489, 663
1780863190,6870,6.40016e+06,5.65014192e+08,1.780856290466e+12,1.780863189174e+12,6899,6.713607836e+10,6454707,94913.23,88.6,43.35,0.839938451,1,0,0,0,0,0,0,174.64605729100023,0,0,389818, 663
1780863200,6880,6.40016e+06,5.65014192e+08,1.780856290466e+12,1.780863199555e+12,6909,6.720848017e+10,7240181,95075.08,101.2,43.45,0.845116914,1,0,0,0,0,0,0,174.91464508600023,0,0,390149, 663
1780863210,6890,6.40016e+06,5.65014192e+08,1.780856290466e+12,1.78086321015e+12,6920,6.730448257e+10,9600240,95232.33,98.3,43.54,0.465411523,1,0,0,0,0,0,0,175.17361423300025,0,0,391036, 662
1780863220,6900,6.40016e+06,5.65014195e+08,1.780856290466e+12,1.780863220474e+12,6930,6.7407885155e+10,10340258,95380.23,92.4,43.57,0.306679438,1,0,0,0,0,0,0,175.46751189200026,0,0,392064, 661
1780863230,6910,6.40016e+06,5.65014195e+08,1.780856290466e+12,1.780863230576e+12,6940,6.7509087685e+10,10120253,95516.95,85.5,43.59,0.325441457,1,0,0,0,0,0,0,175.74585293200025,0,0,392533, 660
1780863240,6920,6.40016e+06,5.70014319e+08,1.780856290466e+12,1.780863240725e+12,6950,6.7611090235e+10,10200255,95656.05,86.9,43.59,0.286105811,1,0,0,0,0,0,0,176.02641174500025,0,0,393002, 660
1780863251,6931,6.40016e+06,5.71214347e+08,1.780856290466e+12,1.78086325086e+12,6960,6.771209276e+10,9182048,95793.72,78.2,43.59,0.300398463,1,0,0,0,0,0,0,176.28006659100024,0,0,393471, 659
1780863261,6941,6.40016e+06,5.71214347e+08,1.780856290466e+12,1.780863260923e+12,6970,6.781329529e+10,10120253,95931.36,86.0,43.59,0.290556999,1,0,0,0,0,0,0,176.55069413600023,0,0,393938, 659
1780863271,6951,6.40016e+06,5.71214348e+08,1.780856290466e+12,1.780863271072e+12,6981,6.791409781e+10,10080252,96069.16,86.1,43.59,0.284471244,1,0,0,0,0,0,0,176.82909719500023,0,0,394408, 658
1780863281,6961,6.40016e+06,5.71214348e+08,1.780856290466e+12,1.780863281193e+12,6991,6.801530034e+10,10120253,96213.13,90.0,43.59,0.392741155,1,0,0,0,0,0,0,177.03637909100024,0,0,395830, 657
1780863291,6971,6.40016e+06,5.71214351e+08,1.780856290466e+12,1.780863291376e+12,7001,6.8117102885e+10,10180254,96352.75,87.3,43.63,0.304976251,1,0,0,0,0,0,0,177.31453974100023,0,0,396459, 656
1780863301,6981,6.40016e+06,5.71214351e+08,1.780856290466e+12,1.780863301499e+12,7011,6.821890543e+10,10180254,96490.54,86.1,43.63,0.301316187,1,0,0,0,0,0,0,177.5862504280002,0,0,396929, 656
1780863311,6991,6.40016e+06,5.76214474e+08,1.780856290466e+12,1.780863311602e+12,7021,6.831970795e+10,10080252,96630.3,87.4,43.64,0.3785108,1,0,0,0,0,0,0,177.80660701300022,0,0,397396, 655
1780863322,7002,6.40016e+06,5.77414503e+08,1.780856290466e+12,1.780863321758e+12,7031,6.842131049e+10,9236595,96768.96,78.8,43.64,0.321229048,1,0,0,0,0,0,0,178.09695420800023,0,0,397866, 655
1780863332,7012,6.40016e+06,5.77614507e+08,1.780856290466e+12,1.780863331381e+12,7041,6.849531234e+10,7400185,96923.4,96.5,43.64,0.826765779,1,0,0,0,0,0,0,178.37428525700022,0,0,398210, 655
1780863342,7022,6.40016e+06,5.77614507e+08,1.780856290466e+12,1.78086334179e+12,7051,6.856611411e+10,7080177,97084.02,100.4,43.65,0.767093524,1,0,0,0,0,0,0,178.54731256200023,0,0,398538, 654
1780863352,7032,6.40016e+06,5.77614508e+08,1.780856290466e+12,1.780863352186e+12,7062,6.865491633e+10,8880222,97243.17,99.5,43.82,0.575446709,1,0,0,0,0,0,0,178.78579806300024,0,0,399382, 654
1780863362,7042,6.40016e+06,5.77614508e+08,1.780856290466e+12,1.780863362625e+12,7072,6.8759918955e+10,10500262,97391.83,92.9,43.85,0.280733254,1,0,0,0,0,0,0,179.07260985100024,0,0,400272, 653
1780863373,7053,6.40016e+06,5.77614511e+08,1.780856290466e+12,1.780863372747e+12,7082,6.886132149e+10,9218412,97529.9,78.4,43.87,0.310094252,1,0,0,0,0,0,0,179.35027536800027,0,0,400739, 652
1780863383,7063,6.40016e+06,5.77614512e+08,1.780856290466e+12,1.780863382872e+12,7092,6.8962324015e+10,10100252,97668.29,86.5,43.87,0.285127374,1,0,0,0,0,0,0,179.63305449400025,0,0,401210, 652
1780863393,7073,6.40016e+06,5.82014619e+08,1.780856290466e+12,1.780863393045e+12,7103,6.906452657e+10,10220256,97808.33,87.5,43.87,0.310802898,1,0,0,0,0,0,0,179.84503023000022,0,0,401677, 651
1780863403,7083,6.40016e+06,5.82214625e+08,1.780856290466e+12,1.780863403145e+12,7113,6.916532909e+10,10080252,97946.08,86.1,43.87,0.285831595,1,0,0,0,0,0,0,180.13359647500022,0,0,402148, 651
1780863413,7093,6.40016e+06,5.82814639e+08,1.780856290466e+12,1.780863413243e+12,7123,6.9266331615e+10,10100252,98083.81,86.1,43.87,0.317909367,1,0,0,0,0,0,0,180.43288171700024,0,0,402614, 650
1780863423,7103,6.40016e+06,5.83014647e+08,1.780856290466e+12,1.780863423392e+12,7133,6.9367534145e+10,10120253,98227.96,90.1,43.87,0.311286009,1,0,0,0,0,0,0,180.68510557800025,0,0,404087, 649
1780863433,7113,6.40016e+06,5.83014648e+08,1.780856290466e+12,1.78086343356e+12,7143,6.946933669e+10,10180254,98367.17,87.0,43.91,0.285103607,1,0,0,0,0,0,0,180.95874365400024,0,0,404616, 648
1780863443,7123,6.40016e+06,5.83014651e+08,1.780856290466e+12,1.780863443672e+12,7153,6.9570339215e+10,10100252,98504.44,85.8,43.91,0.300624833,1,0,0,0,0,0,0,181.25165637400025,0,0,405084, 648
1780863454,7134,6.40016e+06,5.83014652e+08,1.780856290466e+12,1.780863453845e+12,7163,6.967254177e+10,9291141,98643.01,78.7,43.91,0.296882937,1,0,0,0,0,0,0,181.45505394100024,0,0,405552, 648
1780863464,7144,6.40016e+06,5.8441469e+08,1.780856290466e+12,1.780863463947e+12,7173,6.977334429e+10,10080252,98781.39,86.5,43.91,0.293673103,1,0,0,0,0,0,0,181.74116042700024,0,0,406023, 647
1780863474,7154,6.40016e+06,5.8741476e+08,1.780856290466e+12,1.780863473612e+12,7183,6.985134624e+10,7800195,98934.66,95.8,43.91,0.774264479,1,0,0,0,0,0,0,181.99216279400022,0,0,406384, 647
1780863484,7164,6.40016e+06,5.88614786e+08,1.780856290466e+12,1.780863483884e+12,7193,6.9921547995e+10,7020176,99095.06,100.2,44.03,0.810981294,1,0,0,0,0,0,0,182.15452697900022,0,0,406724, 646
1780863494,7174,6.40016e+06,5.89414806e+08,1.780856290466e+12,1.780863494226e+12,7204,7.000134999e+10,7980200,99253.03,98.7,44.38,0.607691696,1,0,0,0,0,0,0,182.4728962620002,0,0,407538, 646
1780863504,7184,6.40016e+06,5.89414808e+08,1.780856290466e+12,1.780863504705e+12,7214,7.010655262e+10,10520263,99403.02,93.7,44.41,0.28239405,1,0,0,0,0,0,0,182.7567243270002,0,0,408484, 645
1780863515,7195,6.40016e+06,5.8941481e+08,1.780856290466e+12,1.78086351484e+12,7224,7.0207955155e+10,9218412,99541.08,78.4,44.43,0.315046672,1,0,0,0,0,0,0,183.03285135600024,0,0,408950, 644
1780863525,7205,6.40016e+06,5.89414811e+08,1.780856290466e+12,1.780863524952e+12,7234,7.030935769e+10,10140254,99679.21,86.3,44.43,0.308420783,1,0,0,0,0,0,0,183.25102799400022,0,0,409420, 644
1780863535,7215,6.40016e+06,5.89414812e+08,1.780856290466e+12,1.780863535125e+12,7245,7.041136024e+10,10200255,99818.21,86.9,44.43,0.303300745,1,0,0,0,0,0,0,183.53681487200024,0,0,409887, 643
1780863545,7225,6.40016e+06,5.89414814e+08,1.780856290466e+12,1.78086354526e+12,7255,7.0512362765e+10,10100252,99957.56,87.1,44.43,0.288300201,1,0,0,0,0,0,0,183.82274615300022,0,0,410359, 643
1780863555,7235,6.40016e+06,5.91414868e+08,1.780856290466e+12,1.780863555371e+12,7265,7.0613965305e+10,10160254,100096.48,86.8,44.43,0.287202806,1,0,0,0,0,0,0,184.01779332300023,0,0,410825, 642
1780863565,7245,6.40016e+06,5.94414931e+08,1.780856290466e+12,1.780863565502e+12,7275,7.071456782e+10,10060252,100240.8,90.2,44.43,0.292940435,1,0,0,0,0,0,0,184.28463443000024,0,0,412123, 641
1780863575,7255,6.40016e+06,5.95014951e+08,1.780856290466e+12,1.780863575674e+12,7285,7.0816370365e+10,10180254,100380.01,87.0,44.46,0.342903594,1,0,0,0,0,0,0,184.56478331600024,0,0,412590, 641
